epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
10,0.6896560478779066,0.6776675099096565,0.65,0.631578947368421,0.6624691358024691,0.026795373573770664,9.962976481665277e-06,0.1111111111111111,3,21,1.0,add_layer,committed,1,0,add_layer,False,False,False,False,True,False,False,[],0.0013923930135747832
11,0.6883471816206701,0.6872844091529653,0.6,0.5662650602409639,0.595679012345679,0.025610377867893858,9.105784138387563e-06,0.1111111111111111,3,21,1.0,keep,none,1,0,keep,False,False,False,False,True,False,False,[],0.0013052589804463063
12,0.6871034647643383,0.6860720292853941,0.6055555555555555,0.5798816568047337,0.6044444444444445,0.024393918370077684,8.263835821271791e-06,0.1111111111111111,3,21,1.0,keep,none,1,0,keep,False,False,False,False,True,False,False,[],0.0012644960058876132
13,0.6859334000889205,0.6849372004269907,0.6111111111111112,0.5930232558139535,0.6104938271604938,0.02318276926037802,7.464449870175852e-06,0.1111111111111111,3,21,1.0,keep,none,1,0,keep,False,False,False,False,True,False,False,[],0.001251074324989087
14,0.6848440705159338,0.6838889073180344,0.6166666666666667,0.5605095541401274,0.6195061728395062,0.022009278919423867,6.727377563476267e-06,0.1111111111111111,3,21,1.0,keep,none,1,0,keep,False,False,False,False,True,False,False,[],0.0012534402825571003
15,0.7004682514258859,0.6829296684454776,0.6277777777777778,0.5838509316770186,0.6265432098765432,0.029574043796511483,9.08783618971678e-06,0.08333333333333333,4,28,1.0,add_layer,committed,2,0,add_layer,False,False,False,False,True,False,False,[],0.0012645865246086623
16,0.6988235349566719,0.6995178842906714,0.5222222222222223,0.6587301587301587,0.42271604938271606,0.028631582377446278,8.518596635096704e-06,0.08333333333333333,4,28,1.0,keep,none,2,0,keep,False,False,False,False,True,False,False,[],0.001126699996778874
17,0.6972369408556633,0.6979557254342369,0.5222222222222223,0.6666666666666666,0.4402469135802469,0.027691584555258896,7.970551917986228e-06,0.08333333333333333,4,28,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.0010556343336325259
18,0.6957148991591702,0.6964511595818885,0.5222222222222223,0.6532258064516129,0.4553086419753087,0.02672867149555672,7.427842538074952e-06,0.08333333333333333,4,28,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.0010245802944578897
19,0.6942579543744363,0.6950122213910757,0.5222222222222223,0.6666666666666666,0.47358024691358025,0.025787619435600668,6.915881032796954e-06,0.08333333333333333,4,28,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.001017358182681868
20,0.6942256368940093,0.6936380949628391,0.5388888888888889,0.6556016597510373,0.49493827160493825,0.02183328061288914,3.947874990621712e-06,0.06666666666666667,5,35,1.0,add_layer,committed,3,0,add_layer,False,False,False,False,False,False,False,[],0.0010242314969267864
21,0.6925020868432102,0.6929599662167417,0.5388888888888889,0.25225225225225223,0.5055555555555556,0.020850765142422206,3.609019434475665e-06,0.075,5,35,1.0,keep,none,3,0,keep,False,False,False,False,False,False,False,[],0.0010340002104391882
22,0.690895527890295,0.6914665300946902,0.5611111111111111,0.4397163120567376,0.5371604938271605,0.01960594521381885,3.196923748326724e-06,0.06666666666666667,5,35,1.0,keep,none,3,0,keep,False,False,False,False,True,False,False,[],0.001052565457748911
23,0.6894509855930037,0.6901119066937534,0.5944444444444444,0.5228758169934641,0.5704938271604937,0.018158568700274876,2.745849506815994e-06,0.06666666666666667,5,35,1.0,keep,none,3,0,keep,False,False,False,False,True,False,False,[],0.0010755599040992425
24,0.6882061388435673,0.6889327041362037,0.5944444444444444,0.5408805031446541,0.5930864197530864,0.01676325389343091,2.3415638351129607e-06,0.075,5,35,1.0,keep,none,3,0,keep,False,False,False,False,True,False,False,[],0.0010999407946573813
25,0.6957474423141052,0.6879372917009317,0.5944444444444444,0.5408805031446541,0.6144444444444445,0.023378694590662736,3.7723467621235854e-06,0.05555555555555555,6,42,1.0,add_layer,committed,4,0,add_layer,False,False,False,False,True,False,False,[],0.0011236998073483355
26,0.693897995162079,0.6942712457533214,0.55,0.6523605150214592,0.5025925925925926,0.021578002357649492,3.218658482666082e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0010828346635616839
27,0.6922427770057893,0.692786511755672,0.5611111111111111,0.6609442060085837,0.5260493827160494,0.019668247473439582,2.677218552071931e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0010706182521761248
28,0.6907693068861744,0.6914653744489558,0.5888888888888889,0.5978260869565217,0.5490123456790124,0.017859418686766083,2.2092861316273744e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0010745462607147527
29,0.6894472997681418,0.6902726582585299,0.6,0.6170212765957447,0.5659259259259259,0.01632455188389276,1.847033654875442e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0010873247150210907
30,0.688240557008263,0.6891720352009086,0.6055555555555555,0.6321243523316062,0.5864197530864198,0.015175723104654995,1.5970245877117896e-06,0.05555555555555555,6,42,1.0,stop_growth,none,4,0,stop_growth,False,False,False,False,True,False,False,[],0.0011048313149372704
31,0.6871175295520099,0.6881413922434818,0.6055555555555555,0.6321243523316062,0.6045679012345679,0.01442141114306026,1.442820126692469e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0011247471863917963
32,0.6860582063998096,0.6871658811404759,0.6111111111111112,0.6634615384615384,0.6204938271604938,0.014015148862193311,1.363144979670975e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0011457852366021993
33,0.6850496526314535,0.6862339838377743,0.6222222222222222,0.6179775280898876,0.6371604938271606,0.013887449708157142,1.3387716711390094e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0011672570428823358
34,0.6840803853378351,0.6853343965516806,0.6277777777777778,0.6127167630057804,0.6497530864197532,0.01395206005604154,1.3515098054653364e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0011888397972915923
35,0.6831383273358245,0.6844548056989952,0.6388888888888888,0.6632124352331606,0.6637037037037037,0.014110711634710468,1.382587648334665e-06,0.05555555555555555,6,42,1.0,stop_growth,none,4,0,stop_growth,False,False,False,False,True,False,False,[],0.001210448055415367
36,0.6822115150699611,0.6835828556070728,0.6555555555555556,0.6836734693877551,0.674814814814815,0.014266832073697245,1.413449124862259e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.001232147684601509
37,0.6812900261754865,0.6827083675827067,0.6722222222222223,0.694300518134715,0.6876543209876543,0.014342721041524313,1.42856613075151e-06,0.0625,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.001254081500195535
38,0.6803678942143655,0.681825369632679,0.6722222222222223,0.694300518134715,0.697283950617284,0.014292344501651125,1.4185244261451134e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0012764017466164394
39,0.6794443084688416,0.6809332781824365,0.6777777777777778,0.6914893617021277,0.7058024691358025,0.014106673245077085,1.3817963687919267e-06,0.05555555555555555,6,42,1.0,keep,none,4,0,keep,False,False,False,False,True,False,False,[],0.0012992134877884572
