epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
10,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.05728238778599873,0.005126208440619498,0.34883355268521976,3,24,1.0,add_layer,committed,1,0,add_layer,False,False,False,False,False,False,False,[],0.0305590999668253
11,0.4917917611378034,0.47179176113780336,0.3193020326968643,0.312915992042927,0.6596510163484322,0.05728238778599873,0.005126208440619498,0.34883355268521976,3,24,1.0,keep,none,1,0,keep,False,False,False,False,False,False,False,[],0.05052769281350389
12,0.4687101639059836,0.44871016390598356,0.35260400532970204,0.345551925223108,0.676302002664851,0.05728238778599873,0.005126208440619498,0.34883355268521976,3,24,1.0,keep,none,1,0,keep,False,False,False,False,False,False,False,[],0.07909186747618786
13,0.44300626463741677,0.42300626463741675,0.3896894176346606,0.38189562928196735,0.6948447088173303,0.05728238778599873,0.005126208440619498,0.34883355268521976,3,24,1.0,keep,none,1,0,keep,False,False,False,False,False,False,False,[],0.1228343855907712
14,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.05728238778599873,0.005126208440619498,0.34883355268521976,3,24,1.0,keep,none,1,0,keep,False,False,False,False,False,False,False,[],0.16083189869583187
15,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.06412726944600147,0.003952847075210475,0.35122730553998543,4,32,1.0,add_layer,committed,2,0,add_layer,False,False,False,False,False,False,False,[],0.18363040655886825
16,0.3935533519252721,0.37355335192527206,0.46103974617620536,0.45181895125268123,0.7305198730881026,0.06412726944600147,0.003952847075210475,0.35122730553998543,4,32,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.26392373234298255
17,0.36068512898170746,0.34068512898170744,0.5084617963039859,0.4982925603779062,0.754230898151993,0.06412726944600147,0.003952847075210475,0.35122730553998543,4,32,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.3769302863423778
18,0.35341993164460883,0.3334199316446088,0.5189439739653603,0.508565094486053,0.7594719869826801,0.06412726944600147,0.003952847075210475,0.35122730553998543,4,32,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.45901775702006176
19,0.35341993164460883,0.3334199316446088,0.5189439739653603,0.508565094486053,0.7594719869826801,0.06412726944600147,0.003952847075210475,0.35122730553998543,4,32,1.0,keep,none,2,0,keep,False,False,False,False,False,False,False,[],0.5082702394266722
20,0.35341993164460883,0.3334199316446088,0.5189439739653603,0.508565094486053,0.7594719869826801,0.06591161734391818,0.0030480617752858554,0.3666327624318033,5,40,1.0,add_layer,committed,3,0,add_layer,False,True,False,False,False,False,False,[],0.5378217288706384
21,0.3112554628041368,0.2912554628041368,0.5797785849024142,0.5681830132043659,0.7898892924512071,0.06591161734391818,0.0030480617752858554,0.3666327624318033,5,40,1.0,keep,none,3,0,keep,False,True,False,False,False,False,False,[],0.628304198389044
22,0.29072766470286543,0.2707276647028654,0.6093959533936439,0.5972080343257711,0.804697976696822,0.06591161734391818,0.0030480617752858554,0.3666327624318033,5,40,1.0,keep,none,3,0,keep,False,True,False,False,False,False,False,[],0.708972327744114
23,0.29072766470286543,0.2707276647028654,0.6093959533936439,0.5972080343257711,0.804697976696822,0.06591161734391818,0.0030480617752858554,0.3666327624318033,5,40,1.0,keep,none,3,0,keep,False,True,False,False,False,False,False,[],0.757373205357156
24,0.29072766470286543,0.2707276647028654,0.6093959533936439,0.5972080343257711,0.804697976696822,0.06591161734391818,0.0030480617752858554,0.3666327624318033,5,40,1.0,keep,none,3,0,keep,False,True,False,False,False,False,False,[],0.7864137319249811
25,0.29072766470286543,0.2707276647028654,0.6093959533936439,0.5972080343257711,0.804697976696822,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,add_layer,committed,4,0,add_layer,False,True,False,False,False,False,False,[],0.8038380478656761
26,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.853651521847766
27,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.88353960623702
28,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9014724568705723
29,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9122321672507038
30,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06753536270267949,0.001812388375068882,0.3465091087525389,7,56,1.0,add_layer,committed,5,0,add_layer,False,True,False,False,False,False,False,[],0.9186879934787826
31,0.20387809608905785,0.18387809608905786,0.7347019245577004,0.7200078860665464,0.8673509622788502,0.06753536270267949,0.001812388375068882,0.3465091087525389,7,56,1.0,keep,none,5,0,keep,False,True,False,False,False,False,False,[],0.9372890353975502
32,0.20387809608905785,0.18387809608905786,0.7347019245577004,0.7200078860665464,0.8673509622788502,0.06753536270267949,0.001812388375068882,0.3465091087525389,7,56,1.0,keep,none,5,0,keep,False,True,False,False,False,False,False,[],0.9484496605488106
33,0.20387809608905785,0.18387809608905786,0.7347019245577004,0.7200078860665464,0.8673509622788502,0.06753536270267949,0.001812388375068882,0.3465091087525389,7,56,1.0,keep,none,5,0,keep,False,True,False,False,False,False,False,[],0.9551460356395669
34,0.20387809608905785,0.18387809608905786,0.7347019245577004,0.7200078860665464,0.8673509622788502,0.06753536270267949,0.001812388375068882,0.3465091087525389,7,56,1.0,keep,none,5,0,keep,False,True,False,False,False,False,False,[],0.9591638606940207
35,0.20387809608905785,0.18387809608905786,0.7347019245577004,0.7200078860665464,0.8673509622788502,0.06230145267713139,0.0013975424859373688,0.3732354732286863,8,64,1.0,add_layer,committed,6,0,add_layer,False,True,False,False,False,False,False,[],0.9615745557266929
36,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.06230145267713139,0.0013975424859373688,0.3732354732286863,8,64,1.0,keep,none,6,0,keep,False,True,False,False,False,False,False,[],0.9691222513192362
37,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.06230145267713139,0.0013975424859373688,0.3732354732286863,8,64,1.0,keep,none,6,0,keep,False,True,False,False,False,False,False,[],0.9736508686747622
38,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.06230145267713139,0.0013975424859373688,0.3732354732286863,8,64,1.0,keep,none,6,0,keep,False,True,False,False,False,False,False,[],0.9763680390880779
39,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.06230145267713139,0.0013975424859373688,0.3732354732286863,8,64,1.0,keep,none,6,0,keep,False,True,False,False,False,False,False,[],0.9779983413360672
40,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.062010222079427905,0.0010776525753900675,0.3413533291116478,9,72,1.0,add_layer,committed,7,0,add_layer,False,True,False,False,False,False,False,[],0.9789765226848608
41,0.1512011699419676,0.13120116994196762,0.8107038379137677,0.7944897611554923,0.9053519189568838,0.062010222079427905,0.0010776525753900675,0.3413533291116478,9,72,1.0,keep,none,7,0,keep,False,True,False,False,False,False,False,[],0.982418046920679
42,0.1512011699419676,0.13120116994196762,0.8107038379137677,0.7944897611554923,0.9053519189568838,0.062010222079427905,0.0010776525753900675,0.3413533291116478,9,72,1.0,keep,none,7,0,keep,False,True,False,False,False,False,False,[],0.98448296146217
43,0.1512011699419676,0.13120116994196762,0.8107038379137677,0.7944897611554923,0.9053519189568838,0.062010222079427905,0.0010776525753900675,0.3413533291116478,9,72,1.0,keep,none,7,0,keep,False,True,False,False,False,False,False,[],0.9857219101870646
44,0.1512011699419676,0.13120116994196762,0.8107038379137677,0.7944897611554923,0.9053519189568838,0.062010222079427905,0.0010776525753900675,0.3413533291116478,9,72,1.0,keep,none,7,0,keep,False,True,False,False,False,False,False,[],0.9864652794220014
45,0.1512011699419676,0.13120116994196762,0.8107038379137677,0.7944897611554923,0.9053519189568838,0.0547814853120331,0.0008309837338976547,0.377566593608793,10,80,1.0,add_layer,committed,8,0,add_layer,False,True,False,False,False,False,False,[],0.9869113009629634
46,0.1332395347371186,0.1132395347371186,0.8366187639054702,0.8198863886273607,0.918309381952735,0.0547814853120331,0.0008309837338976547,0.377566593608793,10,80,1.0,keep,none,8,0,keep,False,True,False,False,False,False,False,[],0.9886651074697499
47,0.1332395347371186,0.1132395347371186,0.8366187639054702,0.8198863886273607,0.918309381952735,0.0547814853120331,0.0008309837338976547,0.377566593608793,10,80,1.0,keep,none,8,0,keep,False,True,False,False,False,False,False,[],0.9897173913738218
48,0.1332395347371186,0.1132395347371186,0.8366187639054702,0.8198863886273607,0.918309381952735,0.0547814853120331,0.0008309837338976547,0.377566593608793,10,80,1.0,keep,none,8,0,keep,False,True,False,False,False,False,False,[],0.9903487617162647
49,0.1332395347371186,0.1132395347371186,0.8366187639054702,0.8198863886273607,0.918309381952735,0.0547814853120331,0.0008309837338976547,0.377566593608793,10,80,1.0,keep,none,8,0,keep,False,True,False,False,False,False,False,[],0.9907275839217307
50,0.1332395347371186,0.1132395347371186,0.8366187639054702,0.8198863886273607,0.918309381952735,0.04782098857774717,0.0006407760550774372,0.4128611767478585,11,88,1.0,add_layer,committed,9,0,add_layer,False,True,False,False,False,False,False,[],0.9909548772450101
51,0.11925099917433928,0.09925099917433927,0.8568013285610456,0.8396653019898247,0.9284006642805228,0.04782098857774717,0.0006407760550774372,0.4128611767478585,11,88,1.0,keep,none,9,0,keep,False,True,False,False,False,False,False,[],0.9919353282300035
52,0.11925099917433928,0.09925099917433927,0.8568013285610456,0.8396653019898247,0.9284006642805228,0.04782098857774717,0.0006407760550774372,0.4128611767478585,11,88,1.0,keep,none,9,0,keep,False,True,False,False,False,False,False,[],0.9925235988209996
53,0.11925099917433928,0.09925099917433927,0.8568013285610456,0.8396653019898247,0.9284006642805228,0.04782098857774717,0.0006407760550774372,0.4128611767478585,11,88,1.0,keep,none,9,0,keep,False,True,False,False,False,False,False,[],0.9928765611755973
54,0.11925099917433928,0.09925099917433927,0.8568013285610456,0.8396653019898247,0.9284006642805228,0.04782098857774717,0.0006407760550774372,0.4128611767478585,11,88,1.0,keep,none,9,0,keep,False,True,False,False,False,False,False,[],0.9930883385883559
55,0.11925099917433928,0.09925099917433927,0.8568013285610456,0.8396653019898247,0.9284006642805228,0.043858788153444773,0.0004941058844013093,0.41334115795406984,12,96,1.0,add_layer,committed,10,0,add_layer,False,True,False,False,False,False,False,[],0.993215405036011
56,0.10835671672402454,0.08835671672402454,0.8725195257191971,0.8550691352048132,0.9362597628595986,0.043858788153444773,0.0004941058844013093,0.41334115795406984,12,96,1.0,keep,none,10,0,keep,False,True,False,False,False,False,False,[],0.9938052987332373
57,0.10835671672402454,0.08835671672402454,0.8725195257191971,0.8550691352048132,0.9362597628595986,0.043858788153444773,0.0004941058844013093,0.41334115795406984,12,96,1.0,keep,none,10,0,keep,False,True,False,False,False,False,False,[],0.9941592349515731
58,0.10835671672402454,0.08835671672402454,0.8725195257191971,0.8550691352048132,0.9362597628595986,0.043858788153444773,0.0004941058844013093,0.41334115795406984,12,96,1.0,keep,none,10,0,keep,False,True,False,False,False,False,False,[],0.9943715966825746
59,0.10835671672402454,0.08835671672402454,0.8725195257191971,0.8550691352048132,0.9362597628595986,0.043858788153444773,0.0004941058844013093,0.41334115795406984,12,96,1.0,keep,none,10,0,keep,False,True,False,False,False,False,False,[],0.9944990137211754
60,0.10835671672402454,0.08835671672402454,0.8725195257191971,0.8550691352048132,0.9362597628595986,0.039469621345271294,0.0003810077219107319,0.4207303403874315,13,104,1.0,add_layer,committed,11,0,add_layer,False,True,False,False,False,False,False,[],0.994575463944336
61,0.09987224102071837,0.07987224102071837,0.884760869974436,0.8670656525749473,0.942380434987218,0.039469621345271294,0.0003810077219107319,0.4207303403874315,13,104,1.0,keep,none,11,0,keep,False,True,False,False,False,False,False,[],0.9949513381663125
62,0.09987224102071837,0.07987224102071837,0.884760869974436,0.8670656525749473,0.942380434987218,0.039469621345271294,0.0003810077219107319,0.4207303403874315,13,104,1.0,keep,none,11,0,keep,False,True,False,False,False,False,False,[],0.9951768626994985
63,0.09987224102071837,0.07987224102071837,0.884760869974436,0.8670656525749473,0.942380434987218,0.039469621345271294,0.0003810077219107319,0.4207303403874315,13,104,1.0,keep,none,11,0,keep,False,True,False,False,False,False,False,[],0.9953121774194099
64,0.09987224102071837,0.07987224102071837,0.884760869974436,0.8670656525749473,0.942380434987218,0.039469621345271294,0.0003810077219107319,0.4207303403874315,13,104,1.0,keep,none,11,0,keep,False,True,False,False,False,False,False,[],0.9953933662513569
65,0.09987224102071837,0.07987224102071837,0.884760869974436,0.8670656525749473,0.942380434987218,0.03581347430886392,0.0002937971166473746,0.41984101954760966,14,112,1.0,add_layer,committed,12,0,add_layer,False,True,False,False,False,False,False,[],0.995442079550525
66,0.09326452469903321,0.0732645246990332,0.8942944384662629,0.8764085496969376,0.9471472192331314,0.03581347430886392,0.0002937971166473746,0.41984101954760966,14,112,1.0,keep,none,12,0,keep,False,True,False,False,False,False,False,[],0.9956925138087186
67,0.09326452469903321,0.0732645246990332,0.8942944384662629,0.8764085496969376,0.9471472192331314,0.03581347430886392,0.0002937971166473746,0.41984101954760966,14,112,1.0,keep,none,12,0,keep,False,True,False,False,False,False,False,[],0.9958427743636348
68,0.09326452469903321,0.0732645246990332,0.8942944384662629,0.8764085496969376,0.9471472192331314,0.03581347430886392,0.0002937971166473746,0.41984101954760966,14,112,1.0,keep,none,12,0,keep,False,True,False,False,False,False,False,[],0.9959329306965845
69,0.09326452469903321,0.0732645246990332,0.8942944384662629,0.8764085496969376,0.9471472192331314,0.03581347430886392,0.0002937971166473746,0.41984101954760966,14,112,1.0,keep,none,12,0,keep,False,True,False,False,False,False,False,[],0.9959870244963543
70,0.09326452469903321,0.0732645246990332,0.8942944384662629,0.8764085496969376,0.9471472192331314,0.031378602369055056,0.00022654854688361026,0.43598049437640285,15,120,1.0,add_layer,committed,13,0,add_layer,False,True,False,False,False,False,False,[],0.9960194807762162
71,0.08811843005339111,0.0681184300533911,0.9017191890731624,0.8836848052916991,0.9508595945365812,0.031378602369055056,0.00022654854688361026,0.43598049437640285,15,120,1.0,keep,none,13,0,keep,False,True,False,False,False,False,False,[],0.9961922261047956
72,0.08811843005339111,0.0681184300533911,0.9017191890731624,0.8836848052916991,0.9508595945365812,0.031378602369055056,0.00022654854688361026,0.43598049437640285,15,120,1.0,keep,none,13,0,keep,False,True,False,False,False,False,False,[],0.9962958733019434
73,0.08811843005339111,0.0681184300533911,0.9017191890731624,0.8836848052916991,0.9508595945365812,0.031378602369055056,0.00022654854688361026,0.43598049437640285,15,120,1.0,keep,none,13,0,keep,False,True,False,False,False,False,False,[],0.996358061620232
74,0.08811843005339111,0.0681184300533911,0.9017191890731624,0.8836848052916991,0.9508595945365812,0.031378602369055056,0.00022654854688361026,0.43598049437640285,15,120,1.0,keep,none,13,0,keep,False,True,False,False,False,False,False,[],0.9963953746112052
75,0.08811843005339111,0.0681184300533911,0.9017191890731624,0.8836848052916991,0.9508595945365812,0.02730803277098318,0.0001746928107421711,0.4529018445803367,16,128,1.0,add_layer,committed,14,0,add_layer,False,True,False,False,False,False,False,[],0.996417762405789
76,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02730803277098318,0.0001746928107421711,0.4529018445803367,16,128,1.0,keep,none,14,0,keep,False,True,False,False,False,False,False,[],0.9965401742608517
77,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02730803277098318,0.0001746928107421711,0.4529018445803367,16,128,1.0,keep,none,14,0,keep,False,True,False,False,False,False,False,[],0.9966136213738893
78,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02730803277098318,0.0001746928107421711,0.4529018445803367,16,128,1.0,keep,none,14,0,keep,False,True,False,False,False,False,False,[],0.9966576896417119
79,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02730803277098318,0.0001746928107421711,0.4529018445803367,16,128,1.0,keep,none,14,0,keep,False,True,False,False,False,False,False,[],0.9966841306024053
80,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02730803277098318,0.0001746928107421711,0.4529018445803367,16,128,1.0,propose_prune_layer,in_progress,14,0,propose_prune_layer,False,True,False,False,False,False,False,[],0.9966999951788215
81,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02723755344720197,0.0001746928107421711,0.4543114310559609,16,128,1.0,keep,in_progress,14,0,keep,False,True,False,False,False,False,False,[],0.9967095139246711
82,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027053036182038644,0.0001746928107421711,0.4580017763592274,16,128,1.0,keep,in_progress,14,0,keep,False,True,False,False,False,False,False,[],0.9967152251721809
83,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.026824960299274427,0.0001746928107421711,0.46256329401451174,16,128,1.0,keep,in_progress,14,0,keep,False,True,False,False,False,False,False,[10],0.9967186519206869
84,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.026640443034111103,0.0001746928107421711,0.46625363931777825,16,128,1.0,keep,in_progress,14,0,keep,False,True,False,False,False,False,False,[10],0.9967207079697904
85,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02794281828512551,0.0001746928107421711,0.44020613429749006,16,128,1.0,add_layer,committed,16,0,add_layer,False,True,False,False,False,False,False,[],0.9967219415992525
86,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02794281828512551,0.0001746928107421711,0.44020613429749006,16,128,1.0,keep,none,16,0,keep,False,True,False,False,False,False,False,[],0.9967226817769298
87,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02794281828512551,0.0001746928107421711,0.44020613429749006,16,128,1.0,keep,none,16,0,keep,False,True,False,False,False,False,False,[],0.9967231258835362
88,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02794281828512551,0.0001746928107421711,0.44020613429749006,16,128,1.0,keep,none,16,0,keep,False,True,False,False,False,False,False,[],0.9967233923475
89,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02794281828512551,0.0001746928107421711,0.44020613429749006,16,128,1.0,keep,none,16,0,keep,False,True,False,False,False,False,False,[],0.9967235522258783
90,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02794281828512551,0.0001746928107421711,0.44020613429749006,16,128,1.0,propose_prune_layer,in_progress,16,0,propose_prune_layer,False,True,False,False,False,False,False,[],0.9967236481529053
91,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027854786719537124,0.0001746928107421711,0.4419667656092578,16,128,1.0,keep,in_progress,16,0,keep,False,True,False,False,False,False,False,[],0.9967237057091214
92,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02762431708874386,0.0001746928107421711,0.44657615822512314,16,128,1.0,keep,in_progress,16,0,keep,False,True,False,False,False,False,False,[],0.9967237402428512
93,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027339440958334103,0.0001746928107421711,0.45227368083331826,16,128,1.0,keep,in_progress,16,0,keep,False,True,False,False,False,False,False,[14],0.996723760963089
94,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027108971327540834,0.0001746928107421711,0.4568830734491836,16,128,1.0,keep,in_progress,16,0,keep,False,True,False,False,False,False,False,[14],0.9967237733952317
95,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027360120675317404,0.0001746928107421711,0.4518600864936522,16,128,1.0,add_layer,committed,18,0,add_layer,False,True,False,False,False,False,False,[],0.9967237808545173
96,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027360120675317404,0.0001746928107421711,0.4518600864936522,16,128,1.0,keep,none,18,0,keep,False,True,False,False,False,False,False,[15],0.9967237853300887
97,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027360120675317404,0.0001746928107421711,0.4518600864936522,16,128,1.0,keep,none,18,0,keep,False,True,False,False,False,False,True,[15],0.9967237880154315
98,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027360120675317404,0.0001746928107421711,0.4518600864936522,16,128,1.0,keep,none,18,0,keep,False,True,False,False,False,False,True,[15],0.9967237896266372
99,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027360120675317404,0.0001746928107421711,0.4518600864936522,16,128,1.0,keep,none,18,0,keep,False,True,False,False,False,False,True,[15],0.9967237905933606
100,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027360120675317404,0.0001746928107421711,0.4518600864936522,16,128,1.0,propose_prune_layer,in_progress,18,0,propose_prune_layer,False,True,False,False,False,False,True,[15],0.9967237911733946
101,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02732773178017486,0.0001746928107421711,0.4525078643965031,16,128,1.0,keep,in_progress,18,0,keep,False,True,False,False,False,False,True,[15],0.996723791521415
102,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02724293655183362,0.0001746928107421711,0.45420376896332787,16,128,1.0,keep,in_progress,18,0,keep,False,True,False,False,False,False,True,[15],0.9967237917302273
103,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.027138123885436228,0.0001746928107421711,0.4563000222912757,16,128,1.0,keep,in_progress,18,0,keep,False,True,False,False,False,False,True,[15],0.9967237918555146
104,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02705332865709499,0.0001746928107421711,0.4579959268581005,16,128,1.0,keep,in_progress,18,0,keep,False,True,False,False,False,False,True,[15],0.996723791930687
105,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02930076515845093,0.0001746928107421711,0.41304719683098173,16,128,1.0,add_layer,committed,20,0,add_layer,False,True,False,False,False,False,True,[],0.9967237919757905
106,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02930076515845093,0.0001746928107421711,0.41304719683098173,16,128,1.0,keep,none,20,0,keep,False,True,False,False,False,False,False,[],0.9967237920028525
107,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02930076515845093,0.0001746928107421711,0.41304719683098173,16,128,1.0,keep,none,20,0,keep,False,True,False,False,False,False,False,[],0.9967237920190898
108,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02930076515845093,0.0001746928107421711,0.41304719683098173,16,128,1.0,keep,none,20,0,keep,False,True,False,False,False,False,False,[],0.9967237920288321
109,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02930076515845093,0.0001746928107421711,0.41304719683098173,16,128,1.0,keep,none,20,0,keep,False,True,False,False,False,False,False,[],0.9967237920346775
110,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.02930076515845093,0.0001746928107421711,0.41304719683098173,16,128,1.0,propose_prune_layer,in_progress,20,0,propose_prune_layer,False,True,False,False,False,False,False,[],0.9967237920381848
111,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029211725964071376,0.0001746928107421711,0.4148279807185728,16,128,1.0,keep,in_progress,20,0,keep,False,True,False,False,False,False,False,[],0.9967237920402892
112,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.028978618326854798,0.0001746928107421711,0.41949013346290437,16,128,1.0,keep,in_progress,20,0,keep,False,True,False,False,False,False,False,[],0.9967237920415518
